3068	Cephalalgia	29	Neuroses, personality disorders and other nonpsychotic mental disorders		
3069	Other	29	Neuroses, personality disorders and other nonpsychotic mental disorders		
307	Transient situational disturbances	29	Neuroses, personality disorders and other nonpsychotic mental disorders		
308	Behaviour disorders of childhood	29	Neuroses, personality disorders and other nonpsychotic mental disorders		
309	Mental disorders not specified as psychotic associated with physical conditions	29	Neuroses, personality disorders and other nonpsychotic mental disorders		
3090	Intracranial infections	29	Neuroses, personality disorders and other nonpsychotic mental disorders		
3091	Drug, poison or systemic intoxication	29	Neuroses, personality disorders and other nonpsychotic mental disorders		
3092	Brain trauma	29	Neuroses, personality disorders and other nonpsychotic mental disorders		
3093	Circulatory disturbance	29	Neuroses, personality disorders and other nonpsychotic mental disorders		
3094	Epilepsy	29	Neuroses, personality disorders and other nonpsychotic mental disorders		
3095	Disturbance of metabolism, growth or nutrition	29	Neuroses, personality disorders and other nonpsychotic mental disorders		
3096	Senile or presenile brain disease	29	Neuroses, personality disorders and other nonpsychotic mental disorders		
3097	Intracranial neoplasm	29	Neuroses, personality disorders and other nonpsychotic mental disorders		
3098	Degenerative diseases of central nervous system	29	Neuroses, personality disorders and other nonpsychotic mental disorders		
3099	Other or unspecified physical condition	29	Neuroses, personality disorders and other nonpsychotic mental disorders		
310	Borderline mental retardation	30	Mental retardation		
3100	Following infections and intoxications	30	Mental retardation		
3101	Following trauma or physical agents	30	Mental retardation		
3102	With disorders of metabolism, growth or nutrition	30	Mental retardation		
3103	Associated with gross brain disease (postnatal)	30	Mental retardation		
3104	Associated with diseases and conditions dute to (unknown) prenatal influence	30	Mental retardation		
3105	With chromosomal abnormalities	30	Mental retardation		
3106	Associated with prematurity	30	Mental retardation		
3107	Following major psychiatric disorder	30	Mental retardation		
3108	With psycho-social (environmental) deprivation	30	Mental retardation		
3109	Other and unspecified	30	Mental retardation		
311	Mild mental retardation	30	Mental retardation		
3110	Following infections and intoxications	30	Mental retardation		
3111	Following trauma or physical agents	30	Mental retardation		
3112	With disorders of metabolism, growth or nutrition	30	Mental retardation		
3113	Associated with gross brain disease (postnatal)	30	Mental retardation		
3114	Associated with diseases and conditions dute to (unknown) prenatal influence	30	Mental retardation		
3115	With chromosomal abnormalities	30	Mental retardation		
3116	Associated with prematurity	30	Mental retardation		
3117	Following major psychiatric disorder	30	Mental retardation		
3118	With psycho-social (environmental) deprivation	30	Mental retardation		
3119	Other and unspecified	30	Mental retardation		
312	Moderate mental retardation	30	Mental retardation		
3120	Following infections and intoxications	30	Mental retardation		
3121	Following trauma or physical agents	30	Mental retardation		
3122	With disorders of metabolism, growth or nutrition	30	Mental retardation		
3123	Associated with gross brain disease (postnatal)	30	Mental retardation		
3124	Associated with diseases and conditions dute to (unknown) prenatal influence	30	Mental retardation		
3125	With chromosomal abnormalities	30	Mental retardation		
3126	Associated with prematurity	30	Mental retardation		
3127	Following major psychiatric disorder	30	Mental retardation		
3128	With psycho-social (environmental) deprivation	30	Mental retardation		
3129	Other and unspecified	30	Mental retardation		
313	Severe mental retardation	30	Mental retardation		
3130	Following infections and intoxications	30	Mental retardation		
3131	Following trauma or physical agents	30	Mental retardation		
3132	With disorders of metabolism, growth or nutrition	30	Mental retardation		
3133	Associated with gross brain disease (postnatal)	30	Mental retardation		
3134	Associated with diseases and conditions dute to (unknown) prenatal influence	30	Mental retardation		
3135	With chromosomal abnormalities	30	Mental retardation		
3136	Associated with prematurity	30	Mental retardation		
3137	Following major psychiatric disorder	30	Mental retardation		
3138	With psycho-social (environmental) deprivation	30	Mental retardation		
3139	Other and unspecified	30	Mental retardation		
314	Profound mental retardation	30	Mental retardation		
3140	Following infections and intoxications	30	Mental retardation		
3141	Following trauma or physical agents	30	Mental retardation		
3142	With disorders of metabolism, growth or nutrition	30	Mental retardation		
3143	Associated with gross brain disease (postnatal)	30	Mental retardation		
3144	Associated with diseases and conditions dute to (unknown) prenatal influence	30	Mental retardation		
3145	With chromosomal abnormalities	30	Mental retardation		
3146	Associated with prematurity	30	Mental retardation		
3147	Following major psychiatric disorder	30	Mental retardation		
3148	With psycho-social (environmental) deprivation	30	Mental retardation		
3149	Other and unspecified	30	Mental retardation		
315	Unspecified mental retardation	30	Mental retardation		
3150	Following infections and intoxications	30	Mental retardation		
3151	Following trauma or physical agents	30	Mental retardation		
3152	With disorders of metabolism, growth or nutrition	30	Mental retardation		
3153	Associated with gross brain disease (postnatal)	30	Mental retardation		
3154	Associated with diseases and conditions dute to (unknown) prenatal influence	30	Mental retardation		
3155	With chromosomal abnormalities	30	Mental retardation		
3156	Associated with prematurity	30	Mental retardation		
3157	Following major psychiatric disorder	30	Mental retardation		
3158	With psycho-social (environmental) deprivation	30	Mental retardation		
3159	Other and unspecified	30	Mental retardation		
320	Meningitis	31	Inflammatory diseases of central nervous system		
3200	H. influenzae	31	Inflammatory diseases of central nervous system		
3201	Pneumococcus	31	Inflammatory diseases of central nervous system		
3208	Due to other specified organism	31	Inflammatory diseases of central nervous system		
3209	With no organism specified as cause	31	Inflammatory diseases of central nervous system		
321	Phlebitis and thrombophlebitis of intracranial venous sinuses	31	Inflammatory diseases of central nervous system		
322	Intracranial and intraspinal abscess	31	Inflammatory diseases of central nervous system		
323	Encephalitis, myelitis and encephalomyelitis	31	Inflammatory diseases of central nervous system		
324	Late effects of intracranial abscess or pyogenic infection	31	Inflammatory diseases of central nervous system		
330	Hereditary neuromuscular disorders	32	Hereditary and familial diseases of nervous system		
3300	Neuropathic muscular atrophy	32	Hereditary and familial diseases of nervous system		
3301	Familial progressive spinal muscular atrophy	32	Hereditary and familial diseases of nervous system		
3302	Amyotonia congenita	32	Hereditary and familial diseases of nervous system		
3303	Progressive muscular dystrophy	32	Hereditary and familial diseases of nervous system		
3304	Myotonia atrophica	32	Hereditary and familial diseases of nervous system		
3309	Other	32	Hereditary and familial diseases of nervous system		
331	Hereditary diseases of the striatopallidal system	32	Hereditary and familial diseases of nervous system		
3310	Hereditary chorea	32	Hereditary and familial diseases of nervous system		
3311	Dystonia musculorum deformans	32	Hereditary and familial diseases of nervous system		
3312	Progressive familial myoclonic epilepsy	32	Hereditary and familial diseases of nervous system		
3319	Other	32	Hereditary and familial diseases of nervous system		
332	Hereditary ataxia	32	Hereditary and familial diseases of nervous system		
3320	Hereditary spinal ataxia	32	Hereditary and familial diseases of nervous system		
3321	Hereditary cerebellar ataxia	32	Hereditary and familial diseases of nervous system		
3329	Other and unspecified	32	Hereditary and familial diseases of nervous system		
333	Other hereditary and familial diseases of nervous system	32	Hereditary and familial diseases of nervous system		
3330	Amaurotic family idiocy	32	Hereditary and familial diseases of nervous system		
3331	Progressive cerebral leukodystrophy	32	Hereditary and familial diseases of nervous system		
3339	Other and unspecified	32	Hereditary and familial diseases of nervous system		
340	Multiple sclerosis	33	Other diseases of central nervous system		
341	Other demyelinating diseases of central nervous system	33	Other diseases of central nervous system		
342	Paralysis agitans	33	Other diseases of central nervous system		
343	Cerebral spastic infantile paralysis	33	Other diseases of central nervous system		
3430	Spastic hemiplegia	33	Other diseases of central nervous system		
3431	Other spastic paralyis	33	Other diseases of central nervous system		
3432	Athetoid	33	Other diseases of central nervous system		
3439	Other and unspecified	33	Other diseases of central nervous system		
344	Other cerebral paralysis	33	Other diseases of central nervous system		
3440	Monoplegia	33	Other diseases of central nervous system		
3441	Hemiplegia	33	Other diseases of central nervous system		
3442	Paraplegia	33	Other diseases of central nervous system		
3443	Quadriplegia	33	Other diseases of central nervous system		
3449	Other and unspecified	33	Other diseases of central nervous system		
345	Epilepsy	33	Other diseases of central nervous system		
3450	Generalised nonconvulsive	33	Other diseases of central nervous system		
3451	Generalised convulsive	33	Other diseases of central nervous system		
3452	Status epilepticus	33	Other diseases of central nervous system		
3453	Partial (focalised), temporal lobe or psychomotor	33	Other diseases of central nervous system		
3454	Partial (focalised), motor type	33	Other diseases of central nervous system		
3455	Partial (focalised), otherand unspecified type	33	Other diseases of central nervous system		
3459	Other and unspecified	33	Other diseases of central nervous system		
346	Migraine	33	Other diseases of central nervous system		
347	Other disease of brain	33	Other diseases of central nervous system		
3470	Cataplexy and narcolepsy	33	Other diseases of central nervous system		
3471	Cerebral and cortical atrophy	33	Other diseases of central nervous system		
3479	Other and unspecified	33	Other diseases of central nervous system		
348	Motor neurone disease	33	Other diseases of central nervous system		
3480	Amyotrophic lateral sclerosis	33	Other diseases of central nervous system		
3481	Progressive bulbar palsy	33	Other diseases of central nervous system		
3482	Other progressive muscluar atrophy	33	Other diseases of central nervous system		
3489	Other and unspecified manifestations	33	Other diseases of central nervous system		
349	Other diseases of spinal cord	33	Other diseases of central nervous system		
3490	Syringomyelia and syringobulbia	33	Other diseases of central nervous system		
3491	Spinal paralysis, monoplegic	33	Other diseases of central nervous system		
3492	Spinal paralysis, hemiplegic	33	Other diseases of central nervous system		
3493	Spinal paralysis, paraplegic	33	Other diseases of central nervous system		
3494	Spinal paralysis, quadriplegic	33	Other diseases of central nervous system		
3495	Spinal paralysis, other and unspecified	33	Other diseases of central nervous system		
3496	Compression, old or not specified as traumatic	33	Other diseases of central nervous system		
3499	Other and unspecified	33	Other diseases of central nervous system		
350	Facial paralysis	34	Diseases of nerves and peripheral ganglia		
351	Trigeminal neuralgia	34	Diseases of nerves and peripheral ganglia		
352	Brachial neuritis	34	Diseases of nerves and peripheral ganglia		
353	Sciatica	34	Diseases of nerves and peripheral ganglia		
354	Polyneuritis and polyradiculitis	34	Diseases of nerves and peripheral ganglia		
355	Other and unspecified forms of neuralgia and neuritis	34	Diseases of nerves and peripheral ganglia		
3550	Cranial NEC	34	Diseases of nerves and peripheral ganglia		
3551	Spinal NEC	34	Diseases of nerves and peripheral ganglia		
3559	Other and unspecified	34	Diseases of nerves and peripheral ganglia		
356	Other diseases of cranial nerves	34	Diseases of nerves and peripheral ganglia		
357	Other diseases of peripheral nerves except autonomic	34	Diseases of nerves and peripheral ganglia		
3570	Cervical and brachial plexus	34	Diseases of nerves and peripheral ganglia		
3571	Axillary nerve	34	Diseases of nerves and peripheral ganglia		
3572	Median nerve	34	Diseases of nerves and peripheral ganglia		
3573	Ulnar nerve	34	Diseases of nerves and peripheral ganglia		
3579	Other and unspecified	34	Diseases of nerves and peripheral ganglia		
358	Disease of peripheral autonomic nervous system	34	Diseases of nerves and peripheral ganglia		
3580	Horner's syndrome	34	Diseases of nerves and peripheral ganglia		
3581	Carotid sinus syndrome	34	Diseases of nerves and peripheral ganglia		
3589	Other and unspecified	34	Diseases of nerves and peripheral ganglia		
360	Conjunctivitis and ophthalmia	35	Inflammatory diseases of the eye		
361	Blepharitis	35	Inflammatory diseases of the eye		
362	Hordeolum	35	Inflammatory diseases of the eye		
363	Keratitis	35	Inflammatory diseases of the eye		
3630	With ulceration	35	Inflammatory diseases of the eye		
3639	Without mention of ulcer	35	Inflammatory diseases of the eye		
364	Iritis	35	Inflammatory diseases of the eye		
365	Choroiditis	35	Inflammatory diseases of the eye		
366	Other inflammation of uveal tract	35	Inflammatory diseases of the eye		
367	Inflammation of optic nerve and retina	35	Inflammatory diseases of the eye		
368	Inflammation of lachrymal glands and ducts	35	Inflammatory diseases of the eye		
369	Other inflammatory diseases of eye	35	Inflammatory diseases of the eye		
3690	Abscess and cellulitis of orbit	35	Inflammatory diseases of the eye		
3699	Other and unspecified	35	Inflammatory diseases of the eye		
370	Refractive errors	36	Other diseases and conditions of eye		
3700	Myopia	36	Other diseases and conditions of eye		
3701	Hyperopia	36	Other diseases and conditions of eye		
3702	Presbyopia	36	Other diseases and conditions of eye		
3703	Astigmatism	36	Other diseases and conditions of eye		
3709	Other and unspecified	36	Other diseases and conditions of eye		
371	Corneal opacity	36	Other diseases and conditions of eye		
3710	Postoperative	36	Other diseases and conditions of eye		
3719	Other and unspecified	36	Other diseases and conditions of eye		
372	Pterygium	36	Other diseases and conditions of eye		
373	Strabismus	36	Other diseases and conditions of eye		
3730	Esotropia	36	Other diseases and conditions of eye		
3731	Exotropia	36	Other diseases and conditions of eye		
3732	Hypertropia	36	Other diseases and conditions of eye		
3739	Other and unspecified	36	Other diseases and conditions of eye		
374	Cataract	36	Other diseases and conditions of eye		
3740	Traumatic	36	Other diseases and conditions of eye		
3741	Secondary	36	Other diseases and conditions of eye		
3742	Other specified type, excluding senile	36	Other diseases and conditions of eye		
3749	Senile and unspecified type	36	Other diseases and conditions of eye		
375	Glaucoma	36	Other diseases and conditions of eye		
3750	Primary, acute	36	Other diseases and conditions of eye		
3751	Chronic (primary)	36	Other diseases and conditions of eye		
3752	Secondary	36	Other diseases and conditions of eye		
3759	Unspecified	36	Other diseases and conditions of eye		
376	Detachment of retina	36	Other diseases and conditions of eye		
377	Other diseases of retina and optic nerve	36	Other diseases and conditions of eye		
3770	Vascular lesions of retina	36	Other diseases and conditions of eye		
3771	Degeneration of retina	36	Other diseases and conditions of eye		
3772	Amblyopia	36	Other diseases and conditions of eye		
3773	Colour blindness	36	Other diseases and conditions of eye		
3774	Other diseases of retina	36	Other diseases and conditions of eye		
3775	Papillendema	36	Other diseases and conditions of eye		
3776	Other diseases of optic nerve	36	Other diseases and conditions of eye		
3779	Unspecified	36	Other diseases and conditions of eye		
378	Other diseases of eye	36	Other diseases and conditions of eye		
3780	Chalazion	36	Other diseases and conditions of eye		
3781	Trichiasis and entropion	36	Other diseases and conditions of eye		
3782	Other disease of eyelid	36	Other diseases and conditions of eye		
3783	Disease of conjunctiva and lachrymal tract NEC	36	Other diseases and conditions of eye		
3784	Disease of cornea NEC	36	Other diseases and conditions of eye		
3785	Prolapse of iris	36	Other diseases and conditions of eye		
3786	Other and of iris, choroid and uveal tract	36	Other diseases and conditions of eye		
3787	Aphakia, acquired	36	Other diseases and conditions of eye		
3788	Other diseases of lens	36	Other diseases and conditions of eye		
3789	Disease of eyeball, ocular muscle and orbit NEC	36	Other diseases and conditions of eye		
379	Blindness	36	Other diseases and conditions of eye		
3790	Blindness, both eyes, specifically defined	36	Other diseases and conditions of eye		
3791	Blindness, both eyes, not specifically defined	36	Other diseases and conditions of eye		
3792	Blindness, one eye, specifically defined	36	Other diseases and conditions of eye		
3793	Blindness, one eye, not specifically defined	36	Other diseases and conditions of eye		
380	Otitis externa	37	Diseases of the ear and mastoid process		
381	Otitis media without mention of mastoiditis	37	Diseases of the ear and mastoid process		
3810	Acute	37	Diseases of the ear and mastoid process		
3811	Chronic	37	Diseases of the ear and mastoid process		
3819	Unspecified	37	Diseases of the ear and mastoid process		
382	Otitis media with mastoiditis	37	Diseases of the ear and mastoid process		
3820	Acute / Acute otitis media with mastoiditis	37	Diseases of the ear and mastoid process		
3821	Chronic otitis media with mastoiditis	37	Diseases of the ear and mastoid process		
3822	Unspecified	37	Diseases of the ear and mastoid process		
3829	Unspecified otitis media with mastoiditis	37	Diseases of the ear and mastoid process		
383	Mastoiditis without mention of otitis media	37	Diseases of the ear and mastoid process		
3830	Acute	37	Diseases of the ear and mastoid process		
3831	Chronic	37	Diseases of the ear and mastoid process		
3839	Unspecified	37	Diseases of the ear and mastoid process		
384	Other inflammatory diseases of ear	37	Diseases of the ear and mastoid process		
3840	Labyrinthitis	37	Diseases of the ear and mastoid process		
3849	Other and unspecified	37	Diseases of the ear and mastoid process		
385	Ménière's disease	37	Diseases of the ear and mastoid process		
386	Otosclerosis	37	Diseases of the ear and mastoid process		
387	Other disease of ear and mastoid process	37	Diseases of the ear and mastoid process		
3870	Cholesteatoma of ear	37	Diseases of the ear and mastoid process		
3871	Wax in ear	37	Diseases of the ear and mastoid process		
3872	Perforation of tympanic membrane, nontraumatic	37	Diseases of the ear and mastoid process		
3879	Other	37	Diseases of the ear and mastoid process		
388	Deaf mutism	37	Diseases of the ear and mastoid process		
389	Other deafness	37	Diseases of the ear and mastoid process		
3890	Deafness, both ears	37	Diseases of the ear and mastoid process		
3891	Deafness, one ear and partial deafness in other	37	Diseases of the ear and mastoid process		
3892	Deafness, one ear	37	Diseases of the ear and mastoid process		
3899	Impairment of hearing, one or both ears	37	Diseases of the ear and mastoid process		
390	Rheumatic fever without mention of heart involvement	38	Acute rheumatic fever		
391	Rheumatic fever with heart involvement	38	Acute rheumatic fever		
3910	Active rheumatic pericarditis	38	Acute rheumatic fever		
3911	Active rheumatic endocarditis	38	Acute rheumatic fever		
3912	Active rheumatic myocarditis	38	Acute rheumatic fever		
3919	Other active rheumatic heart disease	38	Acute rheumatic fever		
392	Chorea	38	Acute rheumatic fever		
3920	With heart involvement	38	Acute rheumatic fever		
3929	Without mention of heart involvement	38	Acute rheumatic fever		
393	Diseases of pericardium	39	Chronic rheumatic heart disease		
394	Diseases of mitral valve	39	Chronic rheumatic heart disease		
3940	Specified as rheumatic	39	Chronic rheumatic heart disease		
3949	Not specified as rheumatic	39	Chronic rheumatic heart disease		
395	Diseases of aortic valve	39	Chronic rheumatic heart disease		
3950	Specified as rheumatic	39	Chronic rheumatic heart disease		
3959	Not specified as rheumatic	39	Chronic rheumatic heart disease		
396	Diseases of mitral and aortic valves	39	Chronic rheumatic heart disease		
3960	Specified as rheumatic	39	Chronic rheumatic heart disease		
3969	Not specified as rheumatic	39	Chronic rheumatic heart disease		
397	Diseases of other endocardial structures	39	Chronic rheumatic heart disease		
3970	Of tricuspid valve	39	Chronic rheumatic heart disease		
3979	Of other and unspecified endocardial structures, specified as rheumatic	39	Chronic rheumatic heart disease		
398	Other heart disease, specified as rheumatic	39	Chronic rheumatic heart disease		
400	Malignant hypertension	40	Hypertensive disease		
4000	Without mention of organ damage	40	Hypertensive disease		
4001	With heart involvement	40	Hypertensive disease		
4002	With cerebrovascular involvement	40	Hypertensive disease		
4003	With renal involvement	40	Hypertensive disease		
4009	With multiple organ involvement	40	Hypertensive disease		
401	Essential benign hypertension	40	Hypertensive disease		
402	Hypertensive heart disease	40	Hypertensive disease		
403	Hypertensive renal disease	40	Hypertensive disease		
404	Hypertensive heart and renal disease	40	Hypertensive disease		
410	Acute myocardial infarction	41	Ischaemic heart disease		
4100	With hypertensive disease	41	Ischaemic heart disease		
4101	Repeat myocardial infarction during current hospitalisation	41	Ischaemic heart disease		
4109	Without mention of hypertensive disease	41	Ischaemic heart disease		
411	Other acute and subacute forms of ischaemic heart disease	41	Ischaemic heart disease		
4110	With hypertensive disease	41	Ischaemic heart disease		
4119	Without mention of hypertensive disease	41	Ischaemic heart disease		
412	Chronic ischaemic heart disease	41	Ischaemic heart disease		
4120	With hypertensive disease	41	Ischaemic heart disease		
4121	With or without cardiovascular disease with hypertension	41	Ischaemic heart disease		
4122	With cardiovascular disease without mention of chronic ischaemic heart disease	41	Ischaemic heart disease		
4123	With or without cardiovascular disease without mention of hypertension	41	Ischaemic heart disease		
4124	With cardiovascular disease without mention of chronic ischaemic heart disease	41	Ischaemic heart disease		
4129	Without mention of hypertensive disease	41	Ischaemic heart disease		
413	Angina pectoris	41	Ischaemic heart disease		
4130	With hypertensive disease	41	Ischaemic heart disease		
4139	Without mention of hypertensive disease	41	Ischaemic heart disease		
414	Asymptomatic ischaemic heart disease	41	Ischaemic heart disease		
4140	With hypertensive disease	41	Ischaemic heart disease		
4149	Without mention of hypertensive disease	41	Ischaemic heart disease		
420	Acute pericarditis, nonrheumatic	42	Other forms of heart disease		
421	Acute and subacute endocarditis	42	Other forms of heart disease		
4210	Acute and subacute bacterial endocarditis	42	Other forms of heart disease		
4219	Other acute endocarditis	42	Other forms of heart disease		
422	Acute myocarditis	42	Other forms of heart disease		
423	Chronic disease of pericardium, nonrheumatic	42	Other forms of heart disease		
424	Chronic disease of endocardium	42	Other forms of heart disease		
4240	Of mitral valve, nonrheumatic	42	Other forms of heart disease		
4241	Of aortic valve, nonrheumatic	42	Other forms of heart disease		
4249	Of other endocardial structures	42	Other forms of heart disease		
425	Cardiomyopathy	42	Other forms of heart disease		
426	Pulmonary heart disease	42	Other forms of heart disease		
427	Symptomatic heart disease	42	Other forms of heart disease		
4270	Congestive heart failure	42	Other forms of heart disease		
4271	Left ventricular failure	42	Other forms of heart disease		
4272	Cardiac arrest NOS	42	Other forms of heart disease		
4273	Other heart block	42	Other forms of heart disease		
4274	Atrial fibrillation or flutter	42	Other forms of heart disease		
4275	Paroxysmal tachycardia (atrial)	42	Other forms of heart disease		
4276	Ventricular fibrillation or flutter	42	Other forms of heart disease		
4279	Other and unspecified disorders or heart rhythm	42	Other forms of heart disease		
428	Other myocardial insufficiency	42	Other forms of heart disease		
429	Ill-defined heart disease	42	Other forms of heart disease		
4290	Cardiac enlargement and hypertrohy	42	Other forms of heart disease		
4299	Other and unspecified heart disease	42	Other forms of heart disease		
430	Subarachnoid haemorrhage	43	Cerebrovascular disease		
4300	With hypertension (benign)	43	Cerebrovascular disease		
4309	Without mention of hypertension	43	Cerebrovascular disease		
431	Cerebral haemorrhage	43	Cerebrovascular disease		
4310	With hypertension (benign)	43	Cerebrovascular disease		
4319	Without mention of hypertension	43	Cerebrovascular disease		
432	Occlusion of precerebral arteries	43	Cerebrovascular disease		
4320	With hypertension (benign)	43	Cerebrovascular disease		
4329	Without mention of hypertension	43	Cerebrovascular disease		
433	Cerebral thrombosis	43	Cerebrovascular disease		
4330	Wtih hypertension (benign)	43	Cerebrovascular disease		
4339	Without mention of hypertension	43	Cerebrovascular disease		
434	Cerebral embolism	43	Cerebrovascular disease		
4340	With hypertension (benign)	43	Cerebrovascular disease		
4349	Without mention of hypertension	43	Cerebrovascular disease		
435	Transient cerebral ischaemia	43	Cerebrovascular disease		
4350	With hypertension (benign)	43	Cerebrovascular disease		
4359	Without mention of hypertension	43	Cerebrovascular disease		
436	Acute but ill-defined cerebrovascular disease	43	Cerebrovascular disease		
4360	With hypertension (benign)	43	Cerebrovascular disease		
4369	Without mention of hypertension	43	Cerebrovascular disease		
437	Generalised ischaemic cerebrovascular disease	43	Cerebrovascular disease		
4370	With hypertension (benign)	43	Cerebrovascular disease		
4379	Without mention of hypertension	43	Cerebrovascular disease		
438	Other and ill-defined cerebrovascular disease	43	Cerebrovascular disease		
4380	With hypertension (benign)	43	Cerebrovascular disease		
4389	Without mention of hypertension	43	Cerebrovascular disease		
440	Arteriosclerosis	44	Diseases of arteries, arterioles and capillaries		
4400	Of aorta	44	Diseases of arteries, arterioles and capillaries		
4401	Of renal artery	44	Diseases of arteries, arterioles and capillaries		
4402	Of arteries of the extremities	44	Diseases of arteries, arterioles and capillaries		
4403	Of other specified arteries	44	Diseases of arteries, arterioles and capillaries		
4409	Generalised and unspecified	44	Diseases of arteries, arterioles and capillaries		
441	Aortic aneurysm (nonsyphilitic)	44	Diseases of arteries, arterioles and capillaries		
4410	Dissecting aneurysm of aorta (any part)	44	Diseases of arteries, arterioles and capillaries		
4411	Aneurysm of thoracic aorta	44	Diseases of arteries, arterioles and capillaries		
4412	Aneurysm of abdominal aorta	44	Diseases of arteries, arterioles and capillaries		
4419	Unspecified aortic aneurysm	44	Diseases of arteries, arterioles and capillaries		
442	Other aneurysm	44	Diseases of arteries, arterioles and capillaries		
443	Other peripheral vascular disease	44	Diseases of arteries, arterioles and capillaries		
4430	Raynaud's syndrome	44	Diseases of arteries, arterioles and capillaries		
4431	Thrombo-angiitis obliterans (Buerger's disease)	44	Diseases of arteries, arterioles and capillaries		
4432	Chilblains	44	Diseases of arteries, arterioles and capillaries		
4438	Other	44	Diseases of arteries, arterioles and capillaries		
4439	Unspecified	44	Diseases of arteries, arterioles and capillaries		
444	Arterial embolism and thrombosis	44	Diseases of arteries, arterioles and capillaries		
4440	Of abdominal aorta	44	Diseases of arteries, arterioles and capillaries		
4441	Of other aorta	44	Diseases of arteries, arterioles and capillaries		
4442	Of mesenteric artery	44	Diseases of arteries, arterioles and capillaries		
4443	Of renal artery	44	Diseases of arteries, arterioles and capillaries		
4444	Of arteries of the extremities	44	Diseases of arteries, arterioles and capillaries		
4449	Of other and unspecified arteries	44	Diseases of arteries, arterioles and capillaries		
445	Gangrene	44	Diseases of arteries, arterioles and capillaries		
4450	Arteriosclerotic gangrene	44	Diseases of arteries, arterioles and capillaries		
4459	Gangrene not elsewhere classified	44	Diseases of arteries, arterioles and capillaries		
446	Polyarteritis nodosa and allied conditions	44	Diseases of arteries, arterioles and capillaries		
4460	Polyarteritis nodosa	44	Diseases of arteries, arterioles and capillaries		
4461	Haemorrhagic pulmonary renal syndrome	44	Diseases of arteries, arterioles and capillaries		
4462	Other hypersensitivity angiitis	44	Diseases of arteries, arterioles and capillaries		
4463	Wegener's granulomatosis	44	Diseases of arteries, arterioles and capillaries		
4464	Cranial arteritis	44	Diseases of arteries, arterioles and capillaries		
4465	Thrombotic microangiopathy	44	Diseases of arteries, arterioles and capillaries		
4466	Pulseless disease	44	Diseases of arteries, arterioles and capillaries		
4469	Other	44	Diseases of arteries, arterioles and capillaries		
447	Other disease of arteries and arterioles	44	Diseases of arteries, arterioles and capillaries		
448	Disease of capillaries	44	Diseases of arteries, arterioles and capillaries		
450	Pulmonary embolism and infarction	45	Diseases of veins and lymphatics and other diseases of circulatory system		
451	Phlebitis and thrombophlebitis	45	Diseases of veins and lymphatics and other diseases of circulatory system		
4510	Of lower extremities	45	Diseases of veins and lymphatics and other diseases of circulatory system		
4519	Of other and unspecified sites	45	Diseases of veins and lymphatics and other diseases of circulatory system		
452	Portal vein thrombosis	45	Diseases of veins and lymphatics and other diseases of circulatory system		
453	Other venous embolism and thrombosis	45	Diseases of veins and lymphatics and other diseases of circulatory system		
454	Varicose veins of lower extremities	45	Diseases of veins and lymphatics and other diseases of circulatory system		
4540	With ulcer	45	Diseases of veins and lymphatics and other diseases of circulatory system		
4541	With stasis dermatitis, without ulcer	45	Diseases of veins and lymphatics and other diseases of circulatory system		
4549	Other and unspecified, without ulcer	45	Diseases of veins and lymphatics and other diseases of circulatory system		
455	Haemorrhoids	45	Diseases of veins and lymphatics and other diseases of circulatory system		
456	Varicose veins of other sites	45	Diseases of veins and lymphatics and other diseases of circulatory system		
4560	Of oesophagus	45	Diseases of veins and lymphatics and other diseases of circulatory system		
4561	Of scrotum	45	Diseases of veins and lymphatics and other diseases of circulatory system		
4569	Of other sites	45	Diseases of veins and lymphatics and other diseases of circulatory system		
457	Non-infective disease of lymphatic channels	45	Diseases of veins and lymphatics and other diseases of circulatory system		
458	Other disease of circulatory system	45	Diseases of veins and lymphatics and other diseases of circulatory system		
4580	Hypotension	45	Diseases of veins and lymphatics and other diseases of circulatory system		
4581	Obstruction of inferior and superior vena cava	45	Diseases of veins and lymphatics and other diseases of circulatory system		
4589	Other and unspecified circulatory disease	45	Diseases of veins and lymphatics and other diseases of circulatory system		
460	Acute nasopharyngitis (common cold)	46	Acute respiratory infections (except influenza)		
461	Acute sinusitis	46	Acute respiratory infections (except influenza)		
4610	Acute maxillary sinusitis	46	Acute respiratory infections (except influenza)		
4611	Acute frontal sinusitis	46	Acute respiratory infections (except influenza)		
4619	Acute sinusitis, other and unspecified	46	Acute respiratory infections (except influenza)		
462	Acute pharyngitis	46	Acute respiratory infections (except influenza)		
463	Acute tonsillitis	46	Acute respiratory infections (except influenza)		
464	Acute laryngitis and tracheitis	46	Acute respiratory infections (except influenza)		
465	Acute upper respiratory infection of multiple or unspecified sites	46	Acute respiratory infections (except influenza)		
466	Acute bronchitis and bronchiolitis	46	Acute respiratory infections (except influenza)		
470	Influenza, unqualified	47	Influenza		
471	Influenza with pneumonia	47	Influenza		
472	Influenza with other respiratory manifestations	47	Influenza		
473	Influenza with digestive manifestations	47	Influenza		
474	Influenza with nervous manifestations	47	Influenza		
480	Viral pneumonia	48	Pneumonia		
481	Pneumococcal pneumonia	48	Pneumonia		
482	Other bacterial pneumonia	48	Pneumonia		
4820	Friedländer's bacillus	48	Pneumonia		
4821	Haemophilus influenzae	48	Pneumonia		
4822	Streptococcus	48	Pneumonia		
4823	Staphylococcus	48	Pneumonia		
