B160	Acute hepatitis B with delta-agent (coinfection) with hepatic coma	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B161	Acute hepatitis B with delta-agent (coinfection) without hepatic coma	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B162	Acute hepatitis B without delta-agent with hepatic coma	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B169	Acute hepatitis B without delta-agent and without hepatic coma	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B17	Other acute viral hepatitis	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B170	Acute delta-(super)infection of hepatitis B carrier	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B171	Acute hepatitis C	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B172	Acute hepatitis E	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B178	Other specified acute viral hepatitis	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B18	Chronic viral hepatitis	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B180	Chronic viral hepatitis B with delta-agent	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B181	Chronic viral hepatitis B without delta-agent	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B182	Chronic viral hepatitis C	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B188	Other chronic viral hepatitis	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B189	Chronic viral hepatitis, unspecified	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B19	Unspecified viral hepatitis	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B190	Unspecified viral hepatitis hepatic with coma	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B199	Unspecified viral hepatitis without hepatic coma	Certain infectious and parasitic diseases	1	Viral hepatitis	R12
B20	Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B200	HIV disease resulting in mycobacterial infection	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B201	HIV disease resulting in other bacterial infections	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B202	HIV disease resulting in cytomegaloviral disease	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B203	HIV disease resulting in other viral infections	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B204	HIV disease resulting in candidiasis	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B205	HIV disease resulting in other mycoses	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B206	HIV disease resulting in Pneumocystis jirovecii pneumonia	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B207	HIV disease resulting in multiple infections	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B208	HIV disease resulting in other infectious and parasitic diseases	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B209	HIV disease resulting in unspecified infectious or parasitic disease	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B21	Human immunodeficiency virus [HIV] disease resulting in malignant neoplasms	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B210	HIV disease resulting in Kaposi's sarcoma	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B211	HIV disease resulting in Burkitt's lymphoma	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B212	HIV disease resulting in other types of non-Hodgkin's lymphoma	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B213	HIV disease resulting in other malignant neoplasms of lymphoid, haematopoietic and related tissue	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B217	HIV disease resulting in multiple malignant neoplasms	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B218	HIV disease resulting in other malignant neoplasms	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B219	HIV disease resulting in unspecified malignant neoplasm	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B22	Human immunodeficiency virus [HIV] disease resulting in other specified diseases	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B220	HIV disease resulting in encephalopathy	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B221	HIV disease resulting in lymphoid interstitial pneumonitis	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B222	HIV disease resulting in wasting syndrome	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B227	HIV disease resulting in multiple diseases classified elsewhere	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B23	Human immunodeficiency virus [HIV] disease resulting in other conditions	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B230	Acute HIV infection syndrome	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B231	HIV disease resulting in (persistent) generalized lymphadenopathy	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B232	HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B238	HIV disease resulting in other specified conditions	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B24	Unspecified human immunodeficiency virus [HIV] disease	Certain infectious and parasitic diseases	1	Human immunodeficiency virus [HIV] disease	R13
B25	Cytomegaloviral disease	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B250	Cytomegaloviral pneumonitis	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B251	Cytomegaloviral hepatitis	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B252	Cytomegaloviral pancreatitis	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B258	Other cytomegaloviral diseases	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B259	Cytomegaloviral disease, unspecified	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B26	Mumps	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B260	Mumps orchitis	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B261	Mumps meningitis	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B262	Mumps encephalitis	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B263	Mumps pancreatitis	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B268	Mumps with other complications	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B269	Mumps without complication	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B27	Infectious mononucleosis	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B270	Gammaherpesviral mononucleosis	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B271	Cytomegaloviral mononucleosis	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B278	Other infectious mononucleosis	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B279	Infectious mononucleosis, unspecified	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B30	Viral conjunctivitis	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B300	Keratoconjunctivitis due to adenovirus	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B301	Conjunctivitis due to adenovirus	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B302	Viral pharyngoconjunctivitis	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B303	Acute epidemic haemorrhagic conjunctivitis (enteroviral)	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B308	Other viral conjunctivitis	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B309	Viral conjunctivitis, unspecified	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B33	Other viral diseases, not elsewhere classified	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B330	Epidemic myalgia	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B331	Ross River disease	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B332	Viral carditis	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B333	Retrovirus infections, not elsewhere classified	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B334	Hantavirus (cardio-)pulmonary syndrome [HPS] [HCPS]	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B338	Other specified viral diseases	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B34	Viral infection of unspecified site	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B340	Adenovirus infection, unspecified site	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B341	Enterovirus infection, unspecified site	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B342	Coronavirus infection, unspecified site	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B343	Parvovirus infection, unspecified site	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B344	Papovavirus infection, unspecified site	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B348	Other viral infections of unspecified site	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B349	Viral infection, unspecified	Certain infectious and parasitic diseases	1	Other viral diseases	R14
B35	Dermatophytosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B350	Tinea barbae and tinea capitis	Certain infectious and parasitic diseases	1	Mycoses	R15
B351	Tinea unguium	Certain infectious and parasitic diseases	1	Mycoses	R15
B352	Tinea manuum	Certain infectious and parasitic diseases	1	Mycoses	R15
B353	Tinea pedis	Certain infectious and parasitic diseases	1	Mycoses	R15
B354	Tinea corporis	Certain infectious and parasitic diseases	1	Mycoses	R15
B355	Tinea imbricata	Certain infectious and parasitic diseases	1	Mycoses	R15
B356	Tinea cruris	Certain infectious and parasitic diseases	1	Mycoses	R15
B358	Other dermatophytoses	Certain infectious and parasitic diseases	1	Mycoses	R15
B359	Dermatophytosis, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B36	Other superficial mycoses	Certain infectious and parasitic diseases	1	Mycoses	R15
B360	Pityriasis versicolor	Certain infectious and parasitic diseases	1	Mycoses	R15
B361	Tinea nigra	Certain infectious and parasitic diseases	1	Mycoses	R15
B362	White piedra	Certain infectious and parasitic diseases	1	Mycoses	R15
B363	Black piedra	Certain infectious and parasitic diseases	1	Mycoses	R15
B368	Other specified superficial mycoses	Certain infectious and parasitic diseases	1	Mycoses	R15
B369	Superficial mycosis, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B37	Candidiasis	Certain infectious and parasitic diseases	1	Mycoses	R15
B370	Candidal stomatitis	Certain infectious and parasitic diseases	1	Mycoses	R15
B371	Pulmonary candidiasis	Certain infectious and parasitic diseases	1	Mycoses	R15
B372	Candidiasis of skin and nail	Certain infectious and parasitic diseases	1	Mycoses	R15
B373	Candidiasis of vulva and vagina	Certain infectious and parasitic diseases	1	Mycoses	R15
B374	Candidiasis of other urogenital sites	Certain infectious and parasitic diseases	1	Mycoses	R15
B375	Candidal meningitis	Certain infectious and parasitic diseases	1	Mycoses	R15
B376	Candidal endocarditis	Certain infectious and parasitic diseases	1	Mycoses	R15
B377	Candidal septicaemia	Certain infectious and parasitic diseases	1	Mycoses	R15
B378	Candidiasis of other sites	Certain infectious and parasitic diseases	1	Mycoses	R15
B379	Candidiasis, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B38	Coccidioidomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B380	Acute pulmonary coccidioidomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B381	Chronic pulmonary coccidioidomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B382	Pulmonary coccidioidomycosis, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B383	Cutaneous coccidioidomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B384	Coccidioidomycosis meningitis	Certain infectious and parasitic diseases	1	Mycoses	R15
B387	Disseminated coccidioidomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B388	Other forms of coccidioidomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B389	Coccidioidomycosis, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B39	Histoplasmosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B390	Acute pulmonary histoplasmosis capsulati	Certain infectious and parasitic diseases	1	Mycoses	R15
B391	Chronic pulmonary histoplasmosis capsulati	Certain infectious and parasitic diseases	1	Mycoses	R15
B392	Pulmonary histoplasmosis capsulati, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B393	Disseminated histoplasmosis capsulati	Certain infectious and parasitic diseases	1	Mycoses	R15
B394	Histoplasmosis capsulati, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B395	Histoplasmosis duboisii	Certain infectious and parasitic diseases	1	Mycoses	R15
B399	Histoplasmosis, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B40	Blastomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B400	Acute pulmonary blastomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B401	Chronic pulmonary blastomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B402	Pulmonary blastomycosis, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B403	Cutaneous blastomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B407	Disseminated blastomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B408	Other forms of blastomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B409	Blastomycosis, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B41	Paracoccidioidomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B410	Pulmonary paracoccidioidomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B417	Disseminated paracoccidioidomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B418	Other forms of paracoccidioidomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B419	Paracoccidioidomycosis, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B42	Sporotrichosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B420	Pulmonary sporotrichosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B421	Lymphocutaneous sporotrichosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B427	Disseminated sporotrichosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B428	Other forms of sporotrichosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B429	Sporotrichosis, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B43	Chromomycosis and phaeomycotic abscess	Certain infectious and parasitic diseases	1	Mycoses	R15
B430	Cutaneous chromomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B431	Phaeomycotic brain abscess	Certain infectious and parasitic diseases	1	Mycoses	R15
B432	Subcutaneous phaeomycotic abscess and cyst	Certain infectious and parasitic diseases	1	Mycoses	R15
B438	Other forms of chromomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B439	Chromomycosis, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B44	Aspergillosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B440	Invasive pulmonary aspergillosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B441	Other pulmonary aspergillosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B442	Tonsillar aspergillosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B447	Disseminated aspergillosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B448	Other forms of aspergillosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B449	Aspergillosis, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B45	Cryptococcosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B450	Pulmonary cryptococcosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B451	Cerebral cryptococcosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B452	Cutaneous cryptococcosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B453	Osseous cryptococcosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B457	Disseminated cryptococcosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B458	Other forms of cryptococcosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B459	Cryptococcosis, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B46	Zygomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B460	Pulmonary mucormycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B461	Rhinocerebral mucormycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B462	Gastrointestinal mucormycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B463	Cutaneous mucormycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B464	Disseminated mucormycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B465	Mucormycosis, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B468	Other zygomycoses	Certain infectious and parasitic diseases	1	Mycoses	R15
B469	Zygomycosis, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B47	Mycetoma	Certain infectious and parasitic diseases	1	Mycoses	R15
B470	Eumycetoma	Certain infectious and parasitic diseases	1	Mycoses	R15
B471	Actinomycetoma	Certain infectious and parasitic diseases	1	Mycoses	R15
B479	Mycetoma, unspecified	Certain infectious and parasitic diseases	1	Mycoses	R15
B48	Other mycoses, not elsewhere classified	Certain infectious and parasitic diseases	1	Mycoses	R15
B480	Lobomycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B481	Rhinosporidiosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B482	Allescheriasis	Certain infectious and parasitic diseases	1	Mycoses	R15
B483	Geotrichosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B484	Penicillosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B487	Opportunistic mycoses	Certain infectious and parasitic diseases	1	Mycoses	R15
B488	Other specified mycoses	Certain infectious and parasitic diseases	1	Mycoses	R15
B49	Unspecified mycosis	Certain infectious and parasitic diseases	1	Mycoses	R15
B50	Plasmodium falciparum malaria	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B500	Plasmodium falciparum malaria with cerebral complications	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B508	Other severe and complicated Plasmodium falciparum malaria	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B509	Plasmodium falciparum malaria, unspecified	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B51	Plasmodium vivax malaria	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B510	Plasmodium vivax malaria with rupture of spleen	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B518	Plasmodium vivax malaria with other complications	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B519	Plasmodium vivax malaria without complication	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B52	Plasmodium malariae malaria	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B520	Plasmodium malariae malaria with nephropathy	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B528	Plasmodium malariae malaria with other complications	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B529	Plasmodium malariae malaria without complication	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B53	Other parasitologically confirmed malaria	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B530	Plasmodium ovale malaria	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B531	Malaria due to simian plasmodia	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B538	Other parasitologically confirmed malaria, not elsewhere classified	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B54	Unspecified malaria	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B55	Leishmaniasis	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B550	Visceral leishmaniasis	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B551	Cutaneous leishmaniasis	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B552	Mucocutaneous leishmaniasis	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B559	Leishmaniasis, unspecified	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B56	African trypanosomiasis	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B560	Gambiense trypanosomiasis	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B561	Rhodesiense trypanosomiasis	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B569	African trypanosomiasis, unspecified	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B57	Chagas' disease	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B570	Acute Chagas' disease with heart involvement	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B571	Acute Chagas' disease without heart involvement	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B572	Chagas' disease (chronic) with heart involvement	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B573	Chagas' disease (chronic) with digestive system involvement	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B574	Chagas' disease (chronic) with nervous system involvement	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B575	Chagas' disease (chronic) with other organ involvement	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B58	Toxoplasmosis	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B580	Toxoplasma oculopathy	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B581	Toxoplasma hepatitis	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B582	Toxoplasma meningoencephalitis	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B583	Pulmonary toxoplasmosis	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B588	Toxoplasmosis with other organ involvement	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B589	Toxoplasmosis, unspecified	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B59	Pneumocystosis	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B60	Other protozoal diseases, not elsewhere classified	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B600	Babesiosis	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B601	Acanthamoebiasis	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B602	Naegleriasis	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B608	Other specified protozoal diseases	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B64	Unspecified protozoal disease	Certain infectious and parasitic diseases	1	Protozoal diseases	R16
B65	Schistosomiasis [bilharziasis]	Certain infectious and parasitic diseases	1	Helminthiases	R17
B650	Schistosomiasis due to Schistosoma haematobium [urinary schistosomiasis]	Certain infectious and parasitic diseases	1	Helminthiases	R17
B651	Schistosomiasis due to Schistosoma mansoni [intestinal schistosomiasis]	Certain infectious and parasitic diseases	1	Helminthiases	R17
B652	Schistosomiasis due to Schistosoma japonicum	Certain infectious and parasitic diseases	1	Helminthiases	R17
B653	Cercarial dermatitis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B658	Other schistosomiases	Certain infectious and parasitic diseases	1	Helminthiases	R17
B659	Schistosomiasis, unspecified	Certain infectious and parasitic diseases	1	Helminthiases	R17
B66	Other fluke infections	Certain infectious and parasitic diseases	1	Helminthiases	R17
B660	Opisthorchiasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B661	Clonorchiasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B662	Dicrocoeliasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B663	Fascioliasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B664	Paragonimiasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B665	Fasciolopsiasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B668	Other specified fluke infections	Certain infectious and parasitic diseases	1	Helminthiases	R17
B669	Fluke infection, unspecified	Certain infectious and parasitic diseases	1	Helminthiases	R17
B67	Echinococcosis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B670	Echinococcus granulosus infection of liver	Certain infectious and parasitic diseases	1	Helminthiases	R17
B671	Echinococcus granulosus infection of lung	Certain infectious and parasitic diseases	1	Helminthiases	R17
B672	Echinococcus granulosus infection of bone	Certain infectious and parasitic diseases	1	Helminthiases	R17
B673	Echinococcus granulosus infection, other and multiple sites	Certain infectious and parasitic diseases	1	Helminthiases	R17
B674	Echinococcus granulosus infection, unspecified	Certain infectious and parasitic diseases	1	Helminthiases	R17
B675	Echinococcus multilocularis infection of liver	Certain infectious and parasitic diseases	1	Helminthiases	R17
B676	Echinococcus multilocularis infection, other and multiple sites	Certain infectious and parasitic diseases	1	Helminthiases	R17
B677	Echinococcus multilocularis infection, unspecified	Certain infectious and parasitic diseases	1	Helminthiases	R17
B678	Echinococcosis, unspecified, of liver	Certain infectious and parasitic diseases	1	Helminthiases	R17
B679	Echinococcosis, other and unspecified	Certain infectious and parasitic diseases	1	Helminthiases	R17
B68	Taeniasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B680	Taenia solium taeniasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B681	Taenia saginata taeniasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B689	Taeniasis, unspecified	Certain infectious and parasitic diseases	1	Helminthiases	R17
B69	Cysticercosis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B690	Cysticercosis of central nervous system	Certain infectious and parasitic diseases	1	Helminthiases	R17
B691	Cysticercosis of eye	Certain infectious and parasitic diseases	1	Helminthiases	R17
B698	Cysticercosis of other sites	Certain infectious and parasitic diseases	1	Helminthiases	R17
B699	Cysticercosis, unspecified	Certain infectious and parasitic diseases	1	Helminthiases	R17
B70	Diphyllobothriasis and sparganosis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B700	Diphyllobothriasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B701	Sparganosis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B71	Other cestode infections	Certain infectious and parasitic diseases	1	Helminthiases	R17
B710	Hymenolepiasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B711	Dipylidiasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B718	Other specified cestode infections	Certain infectious and parasitic diseases	1	Helminthiases	R17
B719	Cestode infection, unspecified	Certain infectious and parasitic diseases	1	Helminthiases	R17
B72	Dracunculiasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B73	Onchocerciasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B74	Filariasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B740	Filariasis due to Wuchereria bancrofti	Certain infectious and parasitic diseases	1	Helminthiases	R17
B741	Filariasis due to Brugia malayi	Certain infectious and parasitic diseases	1	Helminthiases	R17
B742	Filariasis due to Brugia timori	Certain infectious and parasitic diseases	1	Helminthiases	R17
B743	Loiasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B744	Mansonelliasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B748	Other filariases	Certain infectious and parasitic diseases	1	Helminthiases	R17
B749	Filariasis, unspecified	Certain infectious and parasitic diseases	1	Helminthiases	R17
B75	Trichinellosis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B76	Hookworm diseases	Certain infectious and parasitic diseases	1	Helminthiases	R17
B760	Ancylostomiasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B761	Necatoriasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B768	Other hookworm diseases	Certain infectious and parasitic diseases	1	Helminthiases	R17
B769	Hookworm disease, unspecified	Certain infectious and parasitic diseases	1	Helminthiases	R17
B77	Ascariasis	Certain infectious and parasitic diseases	1	Helminthiases	R17
B770	Ascariasis with intestinal complications	Certain infectious and parasitic diseases	1	Helminthiases	R17
B778	Ascariasis with other complications	Certain infectious and parasitic diseases	1	Helminthiases	R17
